0,1,2,3
phm,1163 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1165 mm,magnitude,1165
phm,1165 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1166 mm,magnitude,1166
phm,1166 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1168 mm,magnitude,1168
phm,1168 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,117 mm,magnitude,117
phm,117 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1170 mm,magnitude,1170
phm,1170 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1175 mm,magnitude,1175
phm,1175 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1176 mm,magnitude,1176
phm,1176 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,118 mm,magnitude,118
phm,118 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1180 mm,magnitude,1180
phm,1180 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1185 mm,magnitude,1185
phm,1185 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1189 mm,magnitude,1189
phm,1189 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,119 mm,magnitude,119
phm,119 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,119.4 gm,magnitude,119.4
phm,119.4 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,119.8 gm,magnitude,119.8
phm,119.8 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,1190 mm,magnitude,1190
phm,1190 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1195 mm,magnitude,1195
phm,1195 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,11976 mm,magnitude,11976
phm,11976 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,12 kg,magnitude,12
phm,12 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,12 mm,magnitude,12
phm,12 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,12.2 kg,magnitude,12.2
phm,12.2 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,12.5 mm,magnitude,12.5
phm,12.5 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,120 mm,magnitude,120
phm,120 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1200 gm,magnitude,1200
phm,1200 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,1200 kg,magnitude,1200
phm,1200 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,1200 mm,magnitude,1200
phm,1200 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1201 mm,magnitude,1201
phm,1201 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1205 mm,magnitude,1205
phm,1205 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1208 mm,magnitude,1208
phm,1208 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,121 mm,magnitude,121
phm,121 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1210 mm,magnitude,1210
phm,1210 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1215 mm,magnitude,1215
phm,1215 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,122 mm,magnitude,122
phm,122 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1220 mm,magnitude,1220
phm,1220 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1222 mm,magnitude,1222
phm,1222 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1223 mm,magnitude,1223
phm,1223 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1224 mm,magnitude,1224
phm,1224 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1225 mm,magnitude,1225
phm,1225 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1226 mm,magnitude,1226
phm,1226 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1227 mm,magnitude,1227
phm,1227 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,123 mm,magnitude,123
phm,123 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1230 mm,magnitude,1230
phm,1230 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1233 mm,magnitude,1233
phm,1233 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1235 mm,magnitude,1235
phm,1235 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,12375 mm,magnitude,12375
phm,12375 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1238 mm,magnitude,1238
phm,1238 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,124 mm,magnitude,124
phm,124 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1240 mm,magnitude,1240
phm,1240 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1242 mm,magnitude,1242
phm,1242 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1245 mm,magnitude,1245
phm,1245 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1246 mm,magnitude,1246
phm,1246 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1247 mm,magnitude,1247
phm,1247 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,125 mm,magnitude,125
phm,125 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1250 mm,magnitude,1250
phm,1250 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,12509 mm,magnitude,12509
phm,12509 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1251 mm,magnitude,1251
phm,1251 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1253 mm,magnitude,1253
phm,1253 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1254 mm,magnitude,1254
phm,1254 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1255 mm,magnitude,1255
phm,1255 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1257 mm,magnitude,1257
phm,1257 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1258 mm,magnitude,1258
phm,1258 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,126 mm,magnitude,126
phm,126 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1260 mm,magnitude,1260
phm,1260 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1261 mm,magnitude,1261
phm,1261 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1264 mm,magnitude,1264
phm,1264 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1265 mm,magnitude,1265
phm,1265 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1266 mm,magnitude,1266
phm,1266 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,127 mm,magnitude,127
phm,127 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1270 mm,magnitude,1270
phm,1270 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,12740 mm,magnitude,12740
phm,12740 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1275 mm,magnitude,1275
phm,1275 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1276 mm,magnitude,1276
phm,1276 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1277 mm,magnitude,1277
phm,1277 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,128 mm,magnitude,128
phm,128 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1280 mm,magnitude,1280
phm,1280 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1283 mm,magnitude,1283
phm,1283 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1285 mm,magnitude,1285
phm,1285 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,129 mm,magnitude,129
phm,129 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1290 mm,magnitude,1290
phm,1290 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1295 mm,magnitude,1295
phm,1295 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,13 mm,magnitude,13
phm,13 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,130 kg,magnitude,130
phm,130 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,130 mm,magnitude,130
phm,130 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1300 kg,magnitude,1300
phm,1300 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,1300 mm,magnitude,1300
phm,1300 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1302 mm,magnitude,1302
phm,1302 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1303 mm,magnitude,1303
phm,1303 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1305 mm,magnitude,1305
phm,1305 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1306 mm,magnitude,1306
phm,1306 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1307 mm,magnitude,1307
phm,1307 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,131 mm,magnitude,131
phm,131 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1310 mm,magnitude,1310
phm,1310 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1313 mm,magnitude,1313
phm,1313 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1315 mm,magnitude,1315
phm,1315 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1317 mm,magnitude,1317
phm,1317 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,132 mm,magnitude,132
phm,132 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1320 mm,magnitude,1320
phm,1320 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1322 mm,magnitude,1322
phm,1322 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1325 mm,magnitude,1325
phm,1325 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,133 mm,magnitude,133
phm,133 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1330 mm,magnitude,1330
phm,1330 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1332 mm,magnitude,1332
phm,1332 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1335 mm,magnitude,1335
phm,1335 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1337 kg,magnitude,1337
phm,1337 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,134 mm,magnitude,134
phm,134 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1340 mm,magnitude,1340
phm,1340 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1343 mm,magnitude,1343
phm,1343 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1344 mm,magnitude,1344
phm,1344 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1345 mm,magnitude,1345
phm,1345 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1346 mm,magnitude,1346
phm,1346 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,135 mm,magnitude,135
phm,135 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1350 kg,magnitude,1350
phm,1350 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,1350 mm,magnitude,1350
phm,1350 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1352 mm,magnitude,1352
phm,1352 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1354 mm,magnitude,1354
phm,1354 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1355 mm,magnitude,1355
phm,1355 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,136 mm,magnitude,136
phm,136 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1360 mm,magnitude,1360
phm,1360 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1365 mm,magnitude,1365
phm,1365 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1367 mm,magnitude,1367
phm,1367 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,137 mm,magnitude,137
phm,137 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1370 mm,magnitude,1370
phm,1370 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1372 mm,magnitude,1372
phm,1372 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1373 mm,magnitude,1373
phm,1373 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1374 mm,magnitude,1374
phm,1374 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1375 mm,magnitude,1375
phm,1375 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1378 mm,magnitude,1378
phm,1378 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,138 kg,magnitude,138
phm,138 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,138 mm,magnitude,138
phm,138 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1380 mm,magnitude,1380
phm,1380 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1382 mm,magnitude,1382
phm,1382 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1385 mm,magnitude,1385
phm,1385 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1386 mm,magnitude,1386
phm,1386 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,139 mm,magnitude,139
phm,139 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1390 mm,magnitude,1390
phm,1390 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1393 mm,magnitude,1393
phm,1393 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1395 mm,magnitude,1395
phm,1395 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1397 mm,magnitude,1397
phm,1397 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,14 cm,magnitude,14
phm,14 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,14 mm,magnitude,14
phm,14 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,14.1 mm,magnitude,14.1
phm,14.1 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,140 kg,magnitude,140
phm,140 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,140 mm,magnitude,140
phm,140 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,140.9 gm,magnitude,140.9
phm,140.9 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,1400 kg,magnitude,1400
phm,1400 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,1400 mm,magnitude,1400
phm,1400 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,14000 mm,magnitude,14000
phm,14000 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1402 mm,magnitude,1402
phm,1402 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1405 mm,magnitude,1405
phm,1405 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1406 mm,magnitude,1406
phm,1406 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1407 mm,magnitude,1407
phm,1407 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1409 mm,magnitude,1409
phm,1409 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,141 mm,magnitude,141
phm,141 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1410 mm,magnitude,1410
phm,1410 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1412 mm,magnitude,1412
phm,1412 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1415 mm,magnitude,1415
phm,1415 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,142 mm,magnitude,142
phm,142 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1420 mm,magnitude,1420
phm,1420 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,14200 mm,magnitude,14200
phm,14200 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1424 mm,magnitude,1424
phm,1424 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1425 mm,magnitude,1425
phm,1425 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,143 mm,magnitude,143
phm,143 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1430 mm,magnitude,1430
phm,1430 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1433 mm,magnitude,1433
phm,1433 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1435 mm,magnitude,1435
phm,1435 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,144 gm,magnitude,144
phm,144 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,144 mm,magnitude,144
phm,144 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1440 mm,magnitude,1440
phm,1440 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1442 mm,magnitude,1442
phm,1442 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1443 mm,magnitude,1443
phm,1443 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1445 mm,magnitude,1445
phm,1445 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1448 mm,magnitude,1448
phm,1448 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,145 mm,magnitude,145
phm,145 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1450 mm,magnitude,1450
phm,1450 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1454 mm,magnitude,1454
phm,1454 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1455 mm,magnitude,1455
phm,1455 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,146 mm,magnitude,146
phm,146 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1460 mm,magnitude,1460
phm,1460 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1465 mm,magnitude,1465
phm,1465 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1468 mm,magnitude,1468
phm,1468 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,147 mm,magnitude,147
phm,147 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1470 mm,magnitude,1470
phm,1470 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1473 mm,magnitude,1473
phm,1473 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1475 mm,magnitude,1475
phm,1475 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,148 mm,magnitude,148
phm,148 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1480 mm,magnitude,1480
phm,1480 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1482 mm,magnitude,1482
phm,1482 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1485 mm,magnitude,1485
phm,1485 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1487 mm,magnitude,1487
phm,1487 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,149 mm,magnitude,149
phm,149 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1490 mm,magnitude,1490
phm,1490 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1495 mm,magnitude,1495
phm,1495 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,15 cm,magnitude,15
phm,15 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,15 mm,magnitude,15
phm,15 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,15.5 cm,magnitude,15.5
phm,15.5 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,150 gm,magnitude,150
phm,150 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,150 kg,magnitude,150
phm,150 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,150 mm,magnitude,150
phm,150 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1500 mm,magnitude,1500
phm,1500 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,15000 kg,magnitude,15000
phm,15000 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,1505 mm,magnitude,1505
phm,1505 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,151 mm,magnitude,151
phm,151 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1510 mm,magnitude,1510
phm,1510 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1513 mm,magnitude,1513
phm,1513 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1514 mm,magnitude,1514
phm,1514 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1515 mm,magnitude,1515
phm,1515 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,152 mm,magnitude,152
phm,152 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1520 mm,magnitude,1520
phm,1520 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1524 mm,magnitude,1524
phm,1524 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1525 mm,magnitude,1525
phm,1525 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1528 mm,magnitude,1528
phm,1528 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1529 gm,magnitude,1529
phm,1529 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,1529 mm,magnitude,1529
phm,1529 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,153 mm,magnitude,153
phm,153 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1530 mm,magnitude,1530
phm,1530 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,15300 mm,magnitude,15300
phm,15300 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1535 mm,magnitude,1535
phm,1535 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,154 mm,magnitude,154
phm,154 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1540 mm,magnitude,1540
phm,1540 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1545 mm,magnitude,1545
phm,1545 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,15470 mm,magnitude,15470
phm,15470 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1549 mm,magnitude,1549
phm,1549 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,155 cm,magnitude,155
phm,155 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,155 mm,magnitude,155
phm,155 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1550 mm,magnitude,1550
phm,1550 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1555 mm,magnitude,1555
phm,1555 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,156 mm,magnitude,156
phm,156 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1560 mm,magnitude,1560
phm,1560 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1562 mm,magnitude,1562
phm,1562 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1565 mm,magnitude,1565
phm,1565 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1568 mm,magnitude,1568
phm,1568 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,157 mm,magnitude,157
phm,157 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,157.7 mm,magnitude,157.7
phm,157.7 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,1570 mm,magnitude,1570
phm,1570 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
